Voucher Id,Invoice ,Invoice ,Supplier Name,Receipt No.,Bill No.,Bill Date,D.N. No.,D.N. Date,Currenc,Group,Item Description,Unit,Quantity,Gross Amount,Discount,Additional Custom ,Basic Custom Duty,Basic Custom Duty ,Basic Custom Duty ,Central Sales Tax ,Cst Purchase @1%,Cst Purchase @2%,Cvd,Ec On Purchase ,Excise On ,Excise On ,Excise On ,Hec On Purchase ,Input Vat - 12.50% ,Input Vat - 4.00% ,Input Vat ,Input Vat ,
PB000451,PB0000376,31-05-2015,Shri Balaji House Keeping Service,,,,,,INR,HOUSE KEEPING MATERIAL,MISC. HKM,PCS,1.00,7431.00,0.00,7431.00,,,,,,,,,,,,,,,,,
PB000494,PB0000398,09-06-2015,SAI AUTOMATION,,MRN-608/412,30-05-2015,,,INR,ELECTRICAL,ELECTRICAL-MISC,PCS,1.00,3707.00,0.00,3707.00,,,,,,,,,,,,,,,,,
PB000495,PB0000399,09-06-2015,MYKODA AUTO INDUSTRIES (REGD.),,MRN-609/13919,01-06-2015,,,INR,OIL SEAL and RINGS,MISC. OIL SEALS,PCS,45.00,2049.75,0.00,2151.75,,,,,,,,,,,,,,,,,
PB000496,PB0000400,09-06-2015,UNITED TRADERS,,MRN-610/13309,01-06-2015,,,INR,TAPE MACHINE,PACKING EQUIPMENTS,PCS,1.00,1628.00,0.00,1628.00,,,,,,,,,,,,,,,,,
PB000497,PB0000401,09-06-2015,HPT AND COMPANY,,MRN-611/1351,01-06-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,4589.00,0.00,4589.00,,,,,,,,,,,,,,,,,
PB000498,PB0000402,09-06-2015,SSK CHEMICALS PVT. LTD.,RCPT0000000035,088,02-06-2015,MRN-622,03-06-2015,INR,ENAMEL,SSK 2543,KG,420.00,75600.00,0.00,86751.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,SSK 4001,KG,420.00,39060.00,0.00,44822.00,,,,,,,,,,,,,,,,,
PB000499,PB0000403,09-06-2015,Hindalco,RCPT0000000040,DCR/15001486,03-06-2015,MRN-633,04-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2996.00,1279292.00,0.00,1453596.00,,,,,,,,,,,,,,,,,
PB000500,PB0000404,09-06-2015,Hindalco,RCPT0000000041,DCR/15001487,03-06-2015,MRN-634,04-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6004.00,2563708.00,0.00,2913014.00,,,,,,,,,,,,,,,,,
PB000501,PB0000405,09-06-2015,N.K. Joy & Co.,RCPT0000000051,15,03-06-2015,MRN-635,04-06-2015,INR,BEARING,BEARING - 3308,PCS,4.00,9600.00,0.00,9792.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING - 6001 2Z,PCS,10.00,1100.00,0.00,1122.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING - 6004 2Z,PCS,10.00,1630.00,0.00,1663.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING - 6006 2Z,PCS,4.00,956.00,0.00,975.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING -625,PCS,20.00,2020.00,0.00,2060.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING 608 Z,PCS,20.00,1760.00,0.00,1795.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING 6200 2Z,PCS,4.00,448.00,0.00,457.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING 6201 ZZ,PCS,4.00,424.00,0.00,432.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING 6202 2Z,PCS,4.00,448.00,0.00,457.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING 6302 2Z,PCS,2.00,384.00,0.00,392.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING- 6015  2RS1,PCS,2.00,1876.00,0.00,1914.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING- 6016 2RS1,PCS,2.00,2250.00,0.00,2295.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING- 6203,PCS,4.00,556.00,0.00,567.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING- 6205- 2Z,PCS,4.00,1096.00,0.00,1118.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING- 6206 2Z,PCS,4.00,1428.00,0.00,1457.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING- 6301-2Z,PCS,4.00,556.00,0.00,567.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BEARING-626 2Z,PCS,20.00,2060.00,0.00,2101.00,,,,,,,,,,,,,,,,,
PB000502,PB0000406,09-06-2015,Hindalco,RCPT0000000042,DCR/15001485,03-06-2015,MRN-637,04-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2987.00,1275449.00,0.00,1449229.00,,,,,,,,,,,,,,,,,
PB000503,PB0000408,31-05-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000116,VSPL/2015-16/00386,18-05-2015,,,INR,PLASTIC SPOOL,PLAS SPOOL PT-04,PCS,1000.00,19000.00,0.00,21803.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,800.00,14000.00,0.00,16065.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1000.00,35500.00,0.00,16065.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-180 / PT-200,PCS,100.00,155000.00,0.00,177863.00,,,,,,,,,,,,,,,,,
PB000504,PB0000445,11-06-2015,Hindalco,RCPT0000000047,DCR/15001590,09-06-2015,MRN-675,10-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3003.00,1287305.02,0.00,1462700.02,,,,,,,,,,,,,,,,,
PB000505,PB0000444,11-06-2015,Hindalco,RCPT0000000046,DCR/15001582,09-06-2015,MRN-674,10-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2991.00,1282160.94,0.00,1456854.94,,,,,,,,,,,,,,,,,
PB000506,PB0000443,11-06-2015,Hindalco,RCPT0000000045,DCR/15001581,09-06-2015,MRN-673,10-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5983.00,2564750.56,0.00,2914197.56,,,,,,,,,,,,,,,,,
PB000507,PB0000442,11-06-2015,CBS TECHNOLOGIES PVT. LTD.,,672/MRN-672,09-06-2015,,,INR,MISC.,CENTRIFUGAL OIL CLEANING ASSEMBLY,PCS,1.00,80000.00,0.00,102600.00,,,,,,,,,,,,,,,,,
PB000508,PB0000441,11-06-2015,Hindalco,RCPT0000000108,DGH/15000656,09-06-2015,MRN-671,30-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3001.00,1342254.27,1500.50,1584036.77,,,,,,,,,,,,,,,,,
PB000509,PB0000440,11-06-2015,Hindalco,RCPT0000000107,DGH/15000655,09-06-2015,MRN-670,09-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2973.00,1329730.74,1486.50,1569257.24,,,,,,,,,,,,,,,,,
PB000510,PB0000439,11-06-2015,Hindalco,RCPT0000000106,DGH/15000654,09-06-2015,MRN-669,09-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5987.00,2677799.50,2993.50,3160157.00,,,,,,,,,,,,,,,,,
PB000511,PB0000438,11-06-2015,Hindalco,RCPT0000000105,DGH/15000648,08-06-2015,MRN-667,08-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6002.00,2684508.54,3001.00,3168075.54,,,,,,,,,,,,,,,,,
PB000512,PB0000437,11-06-2015,Hindalco,RCPT0000000104,DGH/15000647,08-06-2015,MRN-666,08-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5949.00,2660803.28,2974.50,3140098.78,,,,,,,,,,,,,,,,,
PB000513,PB0000436,11-06-2015,Hindalco,RCPT0000000044,DCR/15001536,06-06-2015,MRN-663,07-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2965.00,1271015.44,0.00,1444191.44,,,,,,,,,,,,,,,,,
PB000514,PB0000435,11-06-2015,Hindalco,RCPT0000000043,DCR/15001535,06-06-2015,MRN-662,07-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,8929.00,3827621.22,0.00,4349135.22,,,,,,,,,,,,,,,,,
PB000515,PB0000434,11-06-2015,S.S.Packaging,RCPT0000000119,218,06-06-2015,MRN-654,06-06-2015,INR,PACKING MATERIAL,STRECH FILM,KG,127.80,18531.00,0.00,21889.00,,,,,,,,,,,,,,,,,
PB000516,PB0000433,11-06-2015,Hindalco,RCPT0000000103,DGH/15000642,06-06-2015,MRN-653,06-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5985.00,2676904.96,2992.50,3159101.46,,,,,,,,,,,,,,,,,
PB000517,PB0000432,11-06-2015,Hindalco,RCPT0000000102,DGH/15000641,06-06-2015,MRN-651,06-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6001.00,2684061.27,3000.50,3167547.77,,,,,,,,,,,,,,,,,
PB000518,PB0000430,11-06-2015,Hindalco,RCPT0000000100,DGH/15000632,05-06-2015,MRN-641,05-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5961.00,2666170.51,2980.50,3146433.01,,,,,,,,,,,,,,,,,
PB000519,PB0000449,13-06-2015,Arvind Bearing & Mill Store,RCPT0000000053,607,03-06-2015,MRN-628,03-06-2015,INR,BEARING,BEARING 6200 2Z,PCS,4.00,383.60,0.00,402.60,,,,,,,,,,,,,,,,,
PB000520,PB0000448,13-06-2015,Savitri Enterprises,,329 /MRN-627,03-06-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,20.00,1300.00,0.00,1483.00,,,,,,,,,,,,,,,,,
PB000521,PB0000447,13-06-2015,Savitri Enterprises,,328 MRN-626,03-06-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,72749.00,0.00,76386.00,,,,,,,,,,,,,,,,,
PB000522,PB0000446,13-06-2015,JVC Industrial Corporation,,162 /MRN-625,03-06-2015,,,INR,SPARE PARTS,BATTERY,PCS,1.00,657.89,0.00,749.89,,,,,,,,,,,,,,,,,
PB000523,PB0000431,11-06-2015,Hindalco,RCPT0000000101,DGH/15000633,05-06-2015,MRN-643,05-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5999.00,2683166.73,2999.50,3166492.23,,,,,,,,,,,,,,,,,
PB000524,PB0000456,11-06-2015,Sealwell,RCPT0000000054,241,09-06-2015,MRN-688,11-06-2015,INR,FELT and PAD,FELT 50X30X8 DENSITY 0.28GM/CM3,KG,12.00,11100.00,0.00,11322.00,,,,,,,,,,,,,,,,,
PB000525,PB0000455,11-06-2015,Hindalco,RCPT0000000111,DGH/15000661,11-06-2015,MRN-687,11-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2970.00,1265220.00,1485.00,1493057.00,,,,,,,,,,,,,,,,,
PB000526,PB0000454,11-06-2015,Hindalco,RCPT0000000110,DGH/15000660,11-06-2015,MRN-686,11-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2949.00,1318996.28,1474.50,1556590.78,,,,,,,,,,,,,,,,,
PB000527,PB0000453,09-06-2015,Hindalco,RCPT0000000109,DGH/15000662,11-06-2015,MRN-685,11-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5900.00,2638887.10,2950.00,3114235.10,,,,,,,,,,,,,,,,,
PB000528,PB0000452,02-06-2015,SSK CHEMICALS PVT. LTD.,RCPT0000000036,101,10-06-2015,MRN-681,10-06-2015,INR,ENAMEL,VAR-HIGH SPEED,KG,3150.00,283500.00,0.00,325317.00,,,,,,,,,,,,,,,,,
PB000529,PB0000451,02-06-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000122,561,09-06-2015,MRN-680,10-06-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 90,PCS,100.00,75000.00,0.00,86063.00,,,,,,,,,,,,,,,,,
PB000530,PB0000460,13-06-2015,Bharat Box Company,RCPT0000000123,100,12-06-2015,MRN-701,12-06-2015,INR,CORRUGATED BOXES,"CORRUGATED BOX - PT-25- 9.25X 9.25X 11.25"" 3PLY",PCS,1967.00,21637.00,0.00,22718.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,PACKING MATERIAL,"CORRUGATED BOX PT- 45, 10.50X10.50X16.50- 3 PLY",PCS,495.00,7177.50,0.00,7536.50,,,,,,,,,,,,,,,,,
PB000531,PB0000459,13-06-2015,Hindalco,RCPT0000000114,DGH/15000677,12-06-2015,MRN-700,12-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6000.00,2556000.00,3000.00,3016275.00,,,,,,,,,,,,,,,,,
PB000532,PB0000458,13-06-2015,Hindalco,RCPT0000000113,DGH/15000676,12-06-2015,MRN-697,12-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3016.00,1284816.00,1508.00,1516181.00,,,,,,,,,,,,,,,,,
PB000533,PB0000457,13-06-2015,Hindalco,RCPT0000000112,DGH/15000675,12-06-2015,MRN-696,12-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3009.00,1281834.00,1504.50,1512662.50,,,,,,,,,,,,,,,,,
PB000534,PB0000450,13-06-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000121,560,09-06-2015,MRN-677,10-06-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 45,PCS,360.00,75600.00,0.00,86751.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,1000.00,35500.00,0.00,40737.00,,,,,,,,,,,,,,,,,
PB000535,PB0000410,31-05-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000117,VSPL/2015-16/0366,16-05-2015,,,INR,PLASTIC SPOOL,PLAS SPOOL PT- 45,PCS,108.00,22680.00,0.00,26025.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-04,PCS,500.00,18000.00,0.00,32704.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1500.00,28500.00,0.00,32704.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLAS SPOOL PT-10,PCS,1000.00,35500.00,0.00,24098.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1200.00,21000.00,0.00,24098.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,PLASTIC SPOOL PT-20,PCS,456.00,40812.00,0.00,46832.00,,,,,,,,,,,,,,,,,
PB000536,PB0000470,16-06-2015,Hindalco,RCPT0000000120,DGH/15000698,15-06-2015,MRN-724,15-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5973.00,2544498.00,2986.50,3002701.50,,,,,,,,,,,,,,,,,
PB000537,PB0000409,31-05-2015,SUNNY SALES CO,RCPT0000000052,160,28-05-2015,MRN-581,29-05-2015,INR,OIL SEAL and RINGS,OIL SEAL  40X72X7,PCS,8.00,320.00,0.00,336.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,OIL SEAL  60X90X8,PCS,8.00,400.00,0.00,420.00,,,,,,,,,,,,,,,,,
PB000538,PB0000411,31-05-2015,Bharat Box Company,RCPT0000000118,065,21-05-2015,MRN-497,21-05-2015,INR,PACKING MATERIAL,WRAPPER- PT-25 - 245X790MM,KG,783.00,36018.00,0.00,37819.00,,,,,,,,,,,,,,,,,
PB000539,PB0000412,31-05-2015,Autonix Auto Industries Pvt. Ltd,,133 MRN-310,04-05-2015,,,INR,ELECTRICAL,BULBS ALL TYPES,PCS,25.00,14650.98,0.00,17704.24,,,,,,,,,,,,,,,,,
PB000540,PB0000485,31-05-2015,FUPAO CHEMICAL CO. LTD.,RCPT0000000037,GK0423/15,23-04-2015,MRN-526,23-05-2015,USD,ENAMEL,FOV S8,KG,600.00,2162.81,0.00,2799.56,,,,,,,,,,,,,,,,,
,,,,,,,,,,,NH AI 34HD,KG,1890.00,6301.28,0.00,8156.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,OIL and LUBRICANT,FLK 332A,KG,300.00,633.27,0.00,819.71,,,,,,,,,,,,,,,,,
,,,,,,,,,,SELF SOLDRABLE,FPH 240,KG,2400.00,6280.58,0.00,8129.64,,,,,,,,,,,,,,,,,
,,,,,,,,,,,FPU A1 40,KG,7800.00,19119.91,0.00,24748.99,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOP COAT,NH AI 27 P,KG,1260.00,4115.59,0.00,5327.25,,,,,,,,,,,,,,,,,
,,,,,,,,,,,NH AI 27 S,KG,840.00,3217.13,0.00,4164.28,,,,,,,,,,,,,,,,,
,,,,,,,,,,,NH AI 30 MLK,KG,1050.00,4533.64,0.00,5868.38,,,,,,,,,,,,,,,,,
PB000541,PB0000484,31-05-2015,Sesa Sterlite Ltd - Vedanta Aluminium& Power,RCPT0000000004,1802000140,30-05-2015,MRN-605,30-05-2015,INR,ALUMINIUM WIRE / ROD,ALUMINIUM WIRE / ROD,KG,2049.00,316472.00,0.00,362742.00,,,,,,,,,,,,,,,,,
PB000542,PB0000483,31-05-2015,Shiv Chemicals,RCPT0000000058,875,31-05-2015,875,31-05-2015,INR,CHEMICAL,D M WATER,L,37000.00,7030.00,0.00,7030.00,,,,,,,,,,,,,,,,,
PB000543,PB0000464,16-06-2015,Wirex Dies & Steel (I) Pvt. Ltd.,RCPT0000000055,111,12-06-2015,MRN-705,13-06-2015,INR,WIRE DRAWING COOLANT,COOLANT FOR COPPER FWD,L,615.00,114193.20,0.00,131458.20,,,,,,,,,,,,,,,,,
,,,,,,,,,,,COOLANT FOR COPPER RBD,L,1640.00,263974.40,0.00,304191.40,,,,,,,,,,,,,,,,,
PB000544,PB0000465,16-06-2015,Hindalco,RCPT0000000115,DGH/15000684,13-06-2015,MRN-707,13-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5990.00,2551740.00,2995.00,3011248.00,,,,,,,,,,,,,,,,,
PB000545,PB0000466,16-06-2015,Hindalco,RCPT0000000116,DGH/15000687,13-06-2015,MRN-708,13-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5968.00,2542368.00,2984.00,3000189.00,,,,,,,,,,,,,,,,,
PB000546,PB0000467,16-06-2015,Hindalco,RCPT0000000117,DGH/15000688,13-06-2015,MRN-712,13-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5970.00,2543220.00,2985.00,3001194.00,,,,,,,,,,,,,,,,,
PB000547,PB0000471,17-06-2015,MAHESH PAINTS & HARDWARE STORE,,285/MRN-719,15-06-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,430.00,0.00,490.00,,,,,,,,,,,,,,,,,
PB000548,PB0000472,17-06-2015,MAHESH PAINTS & HARDWARE STORE,,289/MRN-727,15-06-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,3111.00,0.00,3547.00,,,,,,,,,,,,,,,,,
PB000549,PB0000473,17-06-2015,MAHESH PAINTS & HARDWARE STORE,,290/MRN-728,15-06-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,1.00,2000.00,0.00,2100.00,,,,,,,,,,,,,,,,,
PB000550,PB0000474,17-06-2015,Bharat Petroleum Corporation Ltd.,RCPT0000000056,1102150265,13-06-2015,MRN-716,13-06-2015,INR,POWER and FUEL,HIGH SPEED DIESAL ( HSD ),L,12000.00,573678.00,0.00,602362.00,,,,,,,,,,,,,,,,,
PB000551,PB0000475,17-06-2015,Ram Saran Dass Suresh Chand,,170/MRN-682,10-06-2015,,,INR,PIPE FITTING,MS PIPE,KG,140.20,7144.87,0.00,7144.87,,,,,,,,,,,,,,,,,
PB000552,PB0000476,17-06-2015,AGNI SURAKSHA MARKETING SERVICES,,2241/MRN-691,11-06-2015,,,INR,BUILDING MATERIAL,FIRE EXTINGUISHERS,PCS,25.00,19050.00,0.00,19431.00,,,,,,,,,,,,,,,,,
PB000553,PB0000468,16-06-2015,Hindalco,RCPT0000000118,DGH/15000690,13-06-2015,MRN-715,13-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5971.00,2543646.00,2985.50,3001696.50,,,,,,,,,,,,,,,,,
PB000554,PB0000469,16-06-2015,Hindalco,RCPT0000000119,DGH/15000697,15-06-2015,MRN-720,30-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5971.00,2543646.00,2985.50,3001696.50,,,,,,,,,,,,,,,,,
PB000555,PB0000477,17-06-2015,LAXMAN SHARMA (SUPPLIERT),RCPT0000000124,29,13-06-2015,MRN-706,13-06-2015,INR,WOODEN PALLET,WOODEN BOX 38*29*27,PCS,10.00,9700.00,0.00,9700.00,,,,,,,,,,,,,,,,,
PB000556,PB0000478,17-06-2015,Bharat Box Company,RCPT0000000125,102,16-06-2015,MRN-731,16-06-2015,INR,CORRUGATED BOXES,"CORRUGATED BOX-PT10-14.75""X7.5""X9.5""",PCS,300.00,7500.00,0.00,7875.00,,,,,,,,,,,,,,,,,
PB000557,PB0000479,17-06-2015,Micro Inks Limited,RCPT0000000057,9284,12-06-2015,MRN-733,16-06-2015,INR,THINNER,BASE COAT THINNER,KG,360.00,42120.00,0.00,48333.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,TOP COAT THINNER,KG,180.00,39960.00,0.00,45854.00,,,,,,,,,,,,,,,,,
PB000558,PB0000480,17-06-2015,Hindalco,RCPT0000000121,DGH/15000705,16-06-2015,MRN-737,16-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6021.00,2564946.00,3010.50,3026832.50,,,,,,,,,,,,,,,,,
PB000559,PB0000481,18-06-2015,AMBIT SWITCHGEAR PVT LTD,,14000102/mrn-736,16-06-2015,,,INR,ELECTRICAL,CONTACTORS & TIMERS & RELAYS,PCS,1.00,4750.00,0.00,6092.00,,,,,,,,,,,,,,,,,
PB000560,PB0000482,18-06-2015,Hindalco,RCPT0000000122,DGH/15000706,16-06-2015,MRN-738,16-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,6077.00,2588802.00,3038.50,3054983.50,,,,,,,,,,,,,,,,,
PB000561,PB0000486,18-06-2015,VIKAS SPOOL PVT. LTD. (SUPPLIER),RCPT0000000126,600,15-06-2015,MRN-740,16-06-2015,INR,PLASTIC SPOOL,PLAS SPOOL PT- 90,PCS,100.00,75000.00,0.00,86063.00,,,,,,,,,,,,,,,,,
PB000562,PB0000461,15-06-2015,Savitri Enterprises,,356/ MRN-684,11-06-2015,,,INR,BUILDING MATERIAL,MISC. BUILDING MATERIALS,KG,48.00,5760.00,0.00,6048.00,,,,,,,,,,,,,,,,,
PB000563,PB0000462,16-06-2015,Ashoka Enterprises (India ),,056/MRN-698,11-06-2015,,,INR,ELECTRICAL,WIRES & CABLE,M,1500.00,14324.56,0.00,16496.56,,,,,,,,,,,,,,,,,
PB000564,PB0000463,16-06-2015,Ashoka Enterprises (India ),,055/MRN-699,11-06-2015,,,INR,ELECTRICAL,WIRES & CABLE,M,1900.00,20769.46,0.00,23903.46,,,,,,,,,,,,,,,,,
PB000565,PB0000491,31-05-2015,FUPAO CHEMICAL CO. LTD.,RCPT0000000038,GK0429/15,29-04-2015,MRN-554,27-05-2015,USD,SELF BONDING,FSB JY 19LA,KG,400.00,2072.12,0.00,2682.17,,,,,,,,,,,,,,,,,
PB000566,PB0000492,31-05-2015,FUPAO CHEMICAL CO. LTD.,RCPT0000000039,GK0326/15,01-05-2015,MRN-285,01-05-2015,USD,ENAMEL,FEI 0543,KG,420.00,1063.04,0.00,1376.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,FOV S8,KG,600.00,2162.81,0.00,2799.56,,,,,,,,,,,,,,,,,
,,,,,,,,,,,NH AI 34HD,KG,1050.00,3500.71,0.00,4531.35,,,,,,,,,,,,,,,,,
,,,,,,,,,,H CLASS,FEI 0540,KG,9870.00,24702.44,0.00,31975.07,,,,,,,,,,,,,,,,,
,,,,,,,,,,OIL and LUBRICANT,FLK 332A,KG,150.00,316.64,0.00,409.84,,,,,,,,,,,,,,,,,
,,,,,,,,,,SELF SOLDRABLE,FPU A1 40,KG,3800.00,9314.83,0.00,12057.20,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOP COAT,NH AI 27 P,KG,420.00,1371.86,0.00,1775.76,,,,,,,,,,,,,,,,,
,,,,,,,,,,,NH AI 30 MLK,KG,210.00,906.73,0.00,1173.68,,,,,,,,,,,,,,,,,
PB000567,PB0000487,18-06-2015,Bharat Box Company,RCPT0000000127,104,16-06-2015,MRN-742,16-06-2015,INR,CORRUGATED BOXES,"CORRUGATED BOX-PT10-14.75""X7.5""X9.5""",PCS,1006.00,25150.00,0.00,26408.00,,,,,,,,,,,,,,,,,
PB000568,PB0000488,18-06-2015,Hindalco,RCPT0000000123,DGH/15000711,17-06-2015,MRN-753,17-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2992.00,1274592.00,1496.00,1504116.00,,,,,,,,,,,,,,,,,
PB000569,PB0000489,18-06-2015,Hindalco,RCPT0000000124,DGH/15000712,17-06-2015,MRN-754,17-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3008.00,1281408.00,1504.00,1512159.00,,,,,,,,,,,,,,,,,
PB000570,PB0000490,18-06-2015,Hindalco,RCPT0000000125,DGH/15000713,17-06-2015,MRN-756,17-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5992.00,2552592.00,2996.00,3012254.00,,,,,,,,,,,,,,,,,
PB000571,PB0000493,19-06-2015,Hindalco,RCPT0000000048,DCR/15001747,17-06-2015,MRN-760,18-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,3040.00,1295040.00,0.00,1471489.00,,,,,,,,,,,,,,,,,
PB000572,PB0000494,19-06-2015,Hindalco,RCPT0000000049,CR/15001759,17-06-2015,MRN-761,18-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,5971.00,2543646.00,0.00,2890218.00,,,,,,,,,,,,,,,,,
PB000573,PB0000495,19-06-2015,Hindalco,RCPT0000000050,DCR/15001760,17-06-2015,MRN-762,18-06-2015,INR,COPPER WIRE / ROD,COPPER WIRE / ROD,KG,2999.00,1277574.00,0.00,1451644.00,,,,,,,,,,,,,,,,,
PB000574,PB0000496,19-06-2015,Sesa Sterlite Ltd - Vedanta Aluminium& Power,RCPT0000000005,1802000177,17-06-2015,MRN-763,18-06-2015,INR,ALUMINIUM WIRE / ROD,ALUMINIUM WIRE / ROD,KG,4060.00,594584.00,0.00,682123.00,,,,,,,,,,,,,,,,,
PB000575,PB0000499,31-05-2015,Oman Aluminium Processing Industries LLC,RCPT0000000006,CIN000812,12-04-2015,MRN-286,01-05-2015,USD,ALUMINIUM WIRE / ROD,ALUMINIUM WIRE / ROD,KG,22377.00,51710.57,0.00,63818.82,,,,,,,,,,,,,,,,,
PB000576,PB0000501,31-05-2015,MAG-Maschinen und Apparatebau AG,,81530042/MRN-401,11-05-2015,,,EUR,SPARE PARTS,MAG-MISC. SPARE PARTS,PCS,4.00,66.32,66.32,17.55,,,,,,,,,,,,,,,,,
