Customer Name,Invoice No.,Invoice Date,Invoice Type,Currency,Item No.,Item Name,Unit,Qty,Price,Gross Amount(Specific),"Tax
(Specific)",Discount,Net Amount(Specific),Net Amount(Base)
G K WINDING WIRES LTD. - DELHI,SI000217,10-04-2015,DIRECT INVOICE,INR,AL33MPMEDPT-10,AL33MPMEDPT-10,KG,72.210,275.150,19868.582,2484.000,0.000,22352.582,22352.582
G K WINDING WIRES LTD. - DELHI,SI000238,11-04-2015,DIRECT INVOICE,INR,CU38HCFINEPT-4,CU38HCFINEPT-4,KG,731.990,534.250,391065.660,48883.000,0.000,439948.660,439948.660
G K WINDING WIRES LTD. - DELHI,SI000238,11-04-2015,DIRECT INVOICE,INR,CU39HCMEDPT-4,CU39HCMEDPT-4,KG,507.790,534.250,271286.810,33911.000,0.000,305197.810,305197.810
G K WINDING WIRES LTD. - DELHI,SI000261,13-04-2015,DIRECT INVOICE,INR,CU0.11SSFINEPT-4,CU0.11SSFINEPT-4,KG,203.875,555.200,113191.400,14149.000,0.000,127340.400,127340.400
G K WINDING WIRES LTD. - DELHI,SI000261,13-04-2015,DIRECT INVOICE,INR,CU0.23SSMEDPT-10,CU0.23SSMEDPT-10,KG,598.180,516.200,308780.516,38598.000,0.000,347378.516,347378.516
G K WINDING WIRES LTD. - DELHI,SI000261,13-04-2015,DIRECT INVOICE,INR,CU1.1HCMEDM-266,CU1.1HCMEDM-266,KG,115.525,485.200,56052.730,7007.000,0.000,63059.730,63059.730
G K WINDING WIRES LTD. - DELHI,SI000261,13-04-2015,DIRECT INVOICE,INR,CU38*4SSMEDPT-10,CU38*4SSMEDPT-10,KG,148.025,621.200,91953.130,11494.000,0.000,103447.130,103447.130
G K WINDING WIRES LTD. - DELHI,SI000261,13-04-2015,DIRECT INVOICE,INR,CU39SSMEDPT-10,CU39SSMEDPT-10,KG,49.275,545.200,26864.730,3358.000,0.000,30222.730,30222.730
G K WINDING WIRES LTD. - DELHI,SI000279,14-04-2015,DIRECT INVOICE,INR,CU26MPFINEPT-25,CU26MPFINEPT-25,KG,335.215,478.760,160487.533,20061.000,0.000,180548.533,180548.533
G K WINDING WIRES LTD. - DELHI,SI000279,14-04-2015,DIRECT INVOICE,INR,CU28MPFINEPT-25,CU28MPFINEPT-25,KG,73.310,479.260,35134.551,4392.000,0.000,39526.551,39526.551
G K WINDING WIRES LTD. - DELHI,SI000279,14-04-2015,DIRECT INVOICE,INR,CU32MPMEDPT-10,CU32MPMEDPT-10,KG,359.275,493.000,177122.575,22140.000,0.000,199262.575,199262.575
G K WINDING WIRES LTD. - DELHI,SI000279,14-04-2015,DIRECT INVOICE,INR,CU34MPMEDPT-10,CU34MPMEDPT-10,KG,494.445,495.000,244750.275,30594.000,0.000,275344.275,275344.275
G K WINDING WIRES LTD. - DELHI,SI000280,14-04-2015,DIRECT INVOICE,INR,CU0.22SSMEDPT-10,CU0.22SSMEDPT-10,KG,400.065,520.200,208113.813,26014.000,0.000,234127.813,234127.813
G K WINDING WIRES LTD. - DELHI,SI000280,14-04-2015,DIRECT INVOICE,INR,CU26MPFINEPT-25,CU26MPFINEPT-25,KG,330.955,478.760,158448.016,19806.000,0.000,178254.016,178254.016
G K WINDING WIRES LTD. - DELHI,SI000280,14-04-2015,DIRECT INVOICE,INR,CU30MPMEDPT-10,CU30MPMEDPT-10,KG,516.630,492.000,254181.960,31773.000,0.000,285954.960,285954.960
G K WINDING WIRES LTD. - DELHI,SI000304,15-04-2015,DIRECT INVOICE,INR,CU34MPMEDPT-10,CU34MPMEDPT-10,KG,1250.375,495.000,618935.625,77367.000,0.000,696302.625,696302.625
G K WINDING WIRES LTD. - DELHI,SI000305,15-04-2015,DIRECT INVOICE,INR,CU1.1HCMEDM-266,CU1.1HCMEDM-266,KG,533.625,485.200,258914.850,32364.000,0.000,291278.850,291278.850
G K WINDING WIRES LTD. - DELHI,SI000305,15-04-2015,DIRECT INVOICE,INR,CU32MPMEDPT-10,CU32MPMEDPT-10,KG,509.505,493.000,251185.965,31398.000,0.000,282583.965,282583.965
G K WINDING WIRES LTD. - DELHI,SI000305,15-04-2015,DIRECT INVOICE,INR,CU39HCMEDPT-4,CU39HCMEDPT-4,KG,208.495,532.200,110961.039,13870.000,0.000,124831.039,124831.039
G K WINDING WIRES LTD. - DELHI,SI000340,16-04-2015,DIRECT INVOICE,INR,CU20HCMEDM-266,CU20HCMEDM-266,KG,71.280,500.000,35640.000,4455.000,0.000,40095.000,40095.000
G K WINDING WIRES LTD. - DELHI,SI000340,16-04-2015,DIRECT INVOICE,INR,CU23MPMEDPT-25,CU23MPMEDPT-25,KG,61.725,475.200,29331.720,3666.000,0.000,32997.720,32997.720
G K WINDING WIRES LTD. - DELHI,SI000340,16-04-2015,DIRECT INVOICE,INR,CU32DCMEDPT-25,CU32DCMEDPT-25,KG,36.045,504.260,18176.052,2272.000,0.000,20448.052,20448.052
G K WINDING WIRES LTD. - DELHI,SI000340,16-04-2015,DIRECT INVOICE,INR,CU34SSMEDPT-10,CU34SSMEDPT-10,KG,601.805,518.200,311855.351,38982.000,0.000,350837.351,350837.351
G K WINDING WIRES LTD. - DELHI,SI000340,16-04-2015,DIRECT INVOICE,INR,CU35MPFINEPT-10,CU35MPFINEPT-10,KG,472.850,483.260,228509.491,28564.000,0.000,257073.491,257073.491
G K WINDING WIRES LTD. - DELHI,SI000385,19-04-2015,DIRECT INVOICE,INR,CU31MPFINEPT-10,CU31MPFINEPT-10,KG,302.830,477.650,144646.750,18081.000,0.000,162727.750,162727.750
G K WINDING WIRES LTD. - DELHI,SI000385,19-04-2015,DIRECT INVOICE,INR,CU32MPFINEPT-10,CU32MPFINEPT-10,KG,362.035,478.650,173288.053,21661.000,0.000,194949.053,194949.053
G K WINDING WIRES LTD. - DELHI,SI000385,19-04-2015,DIRECT INVOICE,INR,CU35MPFINEPT-10,CU35MPFINEPT-10,KG,596.995,480.150,286647.149,35831.000,0.000,322478.149,322478.149
G K WINDING WIRES LTD. - DELHI,SI000397,20-04-2015,DIRECT INVOICE,INR,CU31MPFINEPT-10,CU31MPFINEPT-10,KG,379.120,477.650,181086.668,22636.000,0.000,203722.668,203722.668
G K WINDING WIRES LTD. - DELHI,SI000397,20-04-2015,DIRECT INVOICE,INR,CU32MPFINEPT-10,CU32MPFINEPT-10,KG,173.385,478.650,82990.730,10374.000,0.000,93364.730,93364.730
G K WINDING WIRES LTD. - DELHI,SI000397,20-04-2015,DIRECT INVOICE,INR,CU38MPFINEPT-10,CU38MPFINEPT-10,KG,585.555,501.150,293450.888,36681.000,0.000,330131.888,330131.888
G K WINDING WIRES LTD. - DELHI,SI000448,22-04-2015,DIRECT INVOICE,INR,CU26MPFINEPT-25,CU26MPFINEPT-25,KG,674.830,475.650,320982.890,40123.000,0.000,361105.890,361105.890
G K WINDING WIRES LTD. - DELHI,SI000448,22-04-2015,DIRECT INVOICE,INR,CU35SSMEDPT-10,CU35SSMEDPT-10,KG,143.535,517.060,74216.207,9277.000,0.000,83493.207,83493.207
G K WINDING WIRES LTD. - DELHI,SI000448,22-04-2015,DIRECT INVOICE,INR,CU37MPFINEPT-10,CU37MPFINEPT-10,KG,460.965,485.150,223637.170,27955.000,0.000,251592.170,251592.170
G K WINDING WIRES LTD. - DELHI,SI000485,24-04-2015,DIRECT INVOICE,INR,CU26MPFINEPT-25,CU26MPFINEPT-25,KG,468.615,475.650,222896.725,27862.000,0.000,250758.725,250758.725
G K WINDING WIRES LTD. - DELHI,SI000485,24-04-2015,DIRECT INVOICE,INR,CU28MPFINEPT-25,CU28MPFINEPT-25,KG,835.375,476.150,397763.806,49720.000,0.000,447483.806,447483.806
G K WINDING WIRES LTD. - DELHI,SI000487,24-04-2015,DIRECT INVOICE,INR,CU0.115SSFINEPT-4,CU0.115SSFINEPT-4,KG,338.285,564.060,190813.037,23852.000,0.000,214665.037,214665.037
G K WINDING WIRES LTD. - DELHI,SI000487,24-04-2015,DIRECT INVOICE,INR,CU0.22SSMEDPT-10,CU0.22SSMEDPT-10,KG,190.620,517.060,98561.977,12320.000,0.000,110881.977,110881.977
G K WINDING WIRES LTD. - DELHI,SI000487,24-04-2015,DIRECT INVOICE,INR,CU20DCMEDM-266,CU20DCMEDM-266,KG,576.155,491.560,283214.752,35402.000,0.000,318616.752,318616.752
G K WINDING WIRES LTD. - DELHI,SI000503,25-04-2015,DIRECT INVOICE,INR,CU28MPFINEPT-25,CU28MPFINEPT-25,KG,640.145,476.150,304805.042,38101.000,0.000,342906.042,342906.042
G K WINDING WIRES LTD. - DELHI,SI000503,25-04-2015,DIRECT INVOICE,INR,CU38HCFINEPT-4,CU38HCFINEPT-4,KG,497.065,529.060,262977.209,32872.000,0.000,295849.209,295849.209
G K WINDING WIRES LTD. - DELHI,SI000503,25-04-2015,DIRECT INVOICE,INR,CU38MPFINEPT-10,CU38MPFINEPT-10,KG,41.125,501.150,20609.794,2576.000,0.000,23185.794,23185.794
G K WINDING WIRES LTD. - DELHI,SI000577,29-04-2015,DIRECT INVOICE,INR,CU0.22SSMEDPT-10,CU0.22SSMEDPT-10,KG,559.435,519.070,290385.926,36298.000,0.000,326683.926,326683.926
G K WINDING WIRES LTD. - DELHI,SI000577,29-04-2015,DIRECT INVOICE,INR,CU35SSMEDPT-10,CU35SSMEDPT-10,KG,273.320,519.070,141872.212,17734.000,0.000,159606.212,159606.212
G K WINDING WIRES LTD. - DELHI,SI000577,29-04-2015,DIRECT INVOICE,INR,CU42.5SSFINEPT-4,CU42.5SSFINEPT-4,KG,384.640,583.070,224272.045,28034.000,0.000,252306.045,252306.045
G K WINDING WIRES LTD. - DELHI,SI000592,30-04-2015,DIRECT INVOICE,INR,cu30mpmedpt-25,CU30MPMEDPT-25,KG,506.585,492.000,249239.820,31155.000,0.000,280394.820,280394.820
G K WINDING WIRES LTD. - DELHI,SI000592,30-04-2015,DIRECT INVOICE,INR,CU32MPMEDPT-10,CU32MPMEDPT-10,KG,101.020,493.000,49802.860,6225.000,0.000,56027.860,56027.860
G K WINDING WIRES LTD. - DELHI,SI000592,30-04-2015,DIRECT INVOICE,INR,CU34MPMEDPT-10,CU34MPMEDPT-10,KG,644.490,495.000,319022.550,39878.000,0.000,358900.550,358900.550
G K WINDING WIRES LTD. - FARIDABAD,SI000002,01-04-2015,DIRECT INVOICE,INR,CU0.55DCFINEPT-45,CU0.55DCFINEPT-45,KG,886.060,479.400,424777.164,53097.000,0.000,477874.164,477874.164
G K WINDING WIRES LTD. - FARIDABAD,SI000002,01-04-2015,DIRECT INVOICE,INR,CU0.6DCFINEPT-45,CU0.6DCFINEPT-45,KG,468.270,479.400,224488.638,28061.000,0.000,252549.638,252549.638
G K WINDING WIRES LTD. - FARIDABAD,SI000002,01-04-2015,DIRECT INVOICE,INR,CU0.72MPMEDPT-45,CU0.72MPMEDPT-45,KG,1002.455,484.520,485709.497,60714.000,0.000,546423.497,546423.497
G K WINDING WIRES LTD. - FARIDABAD,SI000002,01-04-2015,DIRECT INVOICE,INR,CU0.7MPMEDPT-90,CU0.7MPMEDPT-90,KG,438.290,469.260,205671.965,25709.000,0.000,231380.965,231380.965
G K WINDING WIRES LTD. - FARIDABAD,SI000002,01-04-2015,DIRECT INVOICE,INR,CU23MPMEDPT-25,CU23MPMEDPT-25,KG,45.690,493.260,22537.049,2817.000,0.000,25354.049,25354.049
G K WINDING WIRES LTD. - FARIDABAD,SI000002,01-04-2015,DIRECT INVOICE,INR,CU24MPMEDPT-25,CU24MPMEDPT-25,KG,121.155,494.260,59882.070,7485.000,0.000,67367.070,67367.070
G K WINDING WIRES LTD. - FARIDABAD,SI000002,01-04-2015,DIRECT INVOICE,INR,CU25MPMEDPT-25,CU25MPMEDPT-25,KG,48.175,495.260,23859.150,2982.000,0.000,26841.150,26841.150
G K WINDING WIRES LTD. - FARIDABAD,SI000003,01-04-2015,DIRECT INVOICE,INR,AL0.75MPMEDPT-90,AL0.75MPMEDPT-90,KG,220.715,271.450,59913.087,7489.000,0.000,67402.087,67402.087
G K WINDING WIRES LTD. - FARIDABAD,SI000023,02-04-2015,DIRECT INVOICE,INR,CU0.363hssfINEPT-25,CU0.363HSSFINEPT-25,KG,511.310,518.260,264991.521,33124.000,0.000,298115.521,298115.521
G K WINDING WIRES LTD. - FARIDABAD,SI000023,02-04-2015,DIRECT INVOICE,INR,CU23.5DCMEDPT-25,CU23.5DCMEDPT-25,KG,1042.035,498.260,519204.359,64901.000,0.000,584105.359,584105.359
G K WINDING WIRES LTD. - FARIDABAD,SI000023,02-04-2015,DIRECT INVOICE,INR,CU36FCMEDPT-10,CU36FCMEDPT-10,KG,322.430,510.260,164523.132,20565.000,0.000,185088.132,185088.132
G K WINDING WIRES LTD. - FARIDABAD,SI000023,02-04-2015,DIRECT INVOICE,INR,CU37*3SSMEDPT-10,CU37*3SSMEDPT-10,KG,96.375,587.520,56622.240,7078.000,0.000,63700.240,63700.240
G K WINDING WIRES LTD. - FARIDABAD,SI000023,02-04-2015,DIRECT INVOICE,INR,CU38SSMEDPT-10,CU38SSMEDPT-10,KG,305.030,531.260,162050.238,20256.000,0.000,182306.238,182306.238
G K WINDING WIRES LTD. - FARIDABAD,SI000023,02-04-2015,DIRECT INVOICE,INR,cu42*10ssfinept-10,CU42*10SSFINEPT-10,KG,86.425,661.520,57171.866,7146.000,0.000,64317.866,64317.866
G K WINDING WIRES LTD. - FARIDABAD,SI000024,02-04-2015,DIRECT INVOICE,INR,AL28MPMEDPT-25,AL28MPMEDPT-25,KG,433.125,264.400,114518.250,14315.000,0.000,128833.250,128833.250
G K WINDING WIRES LTD. - FARIDABAD,SI000024,02-04-2015,DIRECT INVOICE,INR,AL32MPMEDPT-10,AL32MPMEDPT-10,KG,51.670,268.400,13868.228,1734.000,0.000,15602.228,15602.228
G K WINDING WIRES LTD. - FARIDABAD,SI000024,02-04-2015,DIRECT INVOICE,INR,AL33MPMEDPT-10,AL33MPMEDPT-10,KG,348.800,268.400,93617.920,11702.000,0.000,105319.920,105319.920
G K WINDING WIRES LTD. - FARIDABAD,SI000047,03-04-2015,DIRECT INVOICE,INR,CU0.58DCMEDPT-90,CU0.58DCMEDPT-90,KG,488.720,466.280,227880.362,28485.000,0.000,256365.362,256365.362
G K WINDING WIRES LTD. - FARIDABAD,SI000047,03-04-2015,DIRECT INVOICE,INR,CU0.72MPMEDPT-45,CU0.72MPMEDPT-45,KG,626.185,484.520,303399.156,37925.000,0.000,341324.156,341324.156
G K WINDING WIRES LTD. - FARIDABAD,SI000047,03-04-2015,DIRECT INVOICE,INR,CU0.8DCMEDPT-90,CU0.8DCMEDPT-90,KG,489.310,464.920,227490.005,28436.000,0.000,255926.005,255926.005
G K WINDING WIRES LTD. - FARIDABAD,SI000047,03-04-2015,DIRECT INVOICE,INR,CU0.95DCMEDPT-90,CU0.95DCMEDPT-90,KG,670.050,463.920,310849.596,38856.000,0.000,349705.596,349705.596
G K WINDING WIRES LTD. - FARIDABAD,SI000047,03-04-2015,DIRECT INVOICE,INR,CU1DCMEDPT-90,CU1DCMEDPT-90,KG,951.630,463.920,441480.190,55185.000,0.000,496665.190,496665.190
G K WINDING WIRES LTD. - FARIDABAD,SI000047,03-04-2015,DIRECT INVOICE,INR,CU36FCMEDPT-10,CU36FCMEDPT-10,KG,152.580,510.260,77855.471,9732.000,0.000,87587.471,87587.471
G K WINDING WIRES LTD. - FARIDABAD,SI000077,04-04-2015,DIRECT INVOICE,INR,CU0.53DCFINEPT-25,CU0.53DCFINEPT-25,KG,656.310,485.400,318572.874,39822.000,0.000,358394.874,358394.874
G K WINDING WIRES LTD. - FARIDABAD,SI000077,04-04-2015,DIRECT INVOICE,INR,CU38SSMEDPT-10,CU38SSMEDPT-10,KG,73.825,531.260,39220.270,4903.000,0.000,44123.270,44123.270
G K WINDING WIRES LTD. - FARIDABAD,SI000078,04-04-2015,DIRECT INVOICE,INR,CU19MPMEDM-266,CU19MPMEDM-266,KG,102.110,491.260,50162.559,6270.000,0.000,56432.559,56432.559
G K WINDING WIRES LTD. - FARIDABAD,SI000078,04-04-2015,DIRECT INVOICE,INR,CU22MPMEDM-266,CU22MPMEDM-266,KG,67.545,492.260,33249.702,4156.000,0.000,37405.702,37405.702
G K WINDING WIRES LTD. - FARIDABAD,SI000078,04-04-2015,DIRECT INVOICE,INR,CU36FCMEDPT-10,CU36FCMEDPT-10,KG,119.445,510.260,60948.006,7619.000,0.000,68567.006,68567.006
G K WINDING WIRES LTD. - FARIDABAD,SI000079,05-04-2015,DIRECT INVOICE,INR,AL0.75MPMEDPT-90,AL0.75MPMEDPT-90,KG,240.985,271.450,65415.378,8177.000,0.000,73592.378,73592.378
G K WINDING WIRES LTD. - FARIDABAD,SI000079,05-04-2015,DIRECT INVOICE,INR,AL29MPMEDPT-25,AL29MPMEDPT-25,KG,642.780,256.650,164969.487,20621.000,0.000,185590.487,185590.487
G K WINDING WIRES LTD. - FARIDABAD,SI000080,05-04-2015,DIRECT INVOICE,INR,CU0.55DCFINEPT-45,CU0.55DCFINEPT-45,KG,918.000,479.400,440089.200,55011.000,0.000,495100.200,495100.200
G K WINDING WIRES LTD. - FARIDABAD,SI000080,05-04-2015,DIRECT INVOICE,INR,CU0.6DCFINEPT-45,CU0.6DCFINEPT-45,KG,899.200,479.400,431076.480,53885.000,0.000,484961.480,484961.480
G K WINDING WIRES LTD. - FARIDABAD,SI000080,05-04-2015,DIRECT INVOICE,INR,CU0.7MPMEDPT-90,CU0.7MPMEDPT-90,KG,725.135,469.260,340276.850,42535.000,0.000,382811.850,382811.850
G K WINDING WIRES LTD. - FARIDABAD,SI000081,05-04-2015,DIRECT INVOICE,INR,CU18.5MPMEDM-266,CU18.5MPMEDM-266,KG,105.355,465.250,49016.414,6127.000,0.000,55143.414,55143.414
G K WINDING WIRES LTD. - FARIDABAD,SI000081,05-04-2015,DIRECT INVOICE,INR,CU34FCMEDPT-10,CU34FCMEDPT-10,KG,132.640,501.250,66485.800,8311.000,0.000,74796.800,74796.800
G K WINDING WIRES LTD. - FARIDABAD,SI000099,06-04-2015,DIRECT INVOICE,INR,CU0.53MPMEDPT-90,CU0.53MPMEDPT-90,KG,466.950,473.260,220988.757,27624.000,0.000,248612.757,248612.757
G K WINDING WIRES LTD. - FARIDABAD,SI000099,06-04-2015,DIRECT INVOICE,INR,CU0.55MCFINEPT-45,CU0.55MCFINEPT-45,KG,1109.830,497.400,552029.442,69004.000,0.000,621033.442,621033.442
G K WINDING WIRES LTD. - FARIDABAD,SI000099,06-04-2015,DIRECT INVOICE,INR,CU0.58DCMEDPT-90,CU0.58DCMEDPT-90,KG,722.125,466.280,336712.445,42089.000,0.000,378801.445,378801.445
G K WINDING WIRES LTD. - FARIDABAD,SI000099,06-04-2015,DIRECT INVOICE,INR,CU0.95DCMEDPT-90,CU0.95DCMEDPT-90,KG,671.530,463.920,311536.198,38942.000,0.000,350478.198,350478.198
G K WINDING WIRES LTD. - FARIDABAD,SI000099,06-04-2015,DIRECT INVOICE,INR,CU1DCMEDPT-90,CU1DCMEDPT-90,KG,757.175,463.920,351268.626,43909.000,0.000,395177.626,395177.626
G K WINDING WIRES LTD. - FARIDABAD,SI000100,06-04-2015,DIRECT INVOICE,INR,CU0.53DCFINEPT-25,CU0.53DCFINEPT-25,KG,1936.190,485.400,939826.626,117478.000,0.000,1057304.626,1057304.626
G K WINDING WIRES LTD. - FARIDABAD,SI000100,06-04-2015,DIRECT INVOICE,INR,CU0.87MPMEDPT-90,CU0.87MPMEDPT-90,KG,688.570,483.290,332778.995,41597.000,0.000,374375.995,374375.995
G K WINDING WIRES LTD. - FARIDABAD,SI000101,06-04-2015,DIRECT INVOICE,INR,AL22DCMEDPT-90,AL22DCMEDPT-90,KG,439.460,306.440,134668.122,16834.000,0.000,151502.122,151502.122
G K WINDING WIRES LTD. - FARIDABAD,SI000101,06-04-2015,DIRECT INVOICE,INR,AL32MPMEDPT-10,AL32MPMEDPT-10,KG,196.220,265.650,52125.843,6516.000,0.000,58641.843,58641.843
G K WINDING WIRES LTD. - FARIDABAD,SI000124,07-04-2015,DIRECT INVOICE,INR,CU0.53MPMEDPT-90,CU0.53MPMEDPT-90,KG,455.845,473.260,215733.205,26967.000,0.000,242700.205,242700.205
G K WINDING WIRES LTD. - FARIDABAD,SI000124,07-04-2015,DIRECT INVOICE,INR,CU0.72MPMEDPT-45,CU0.72MPMEDPT-45,KG,837.430,484.510,405743.209,50718.000,0.000,456461.209,456461.209
G K WINDING WIRES LTD. - FARIDABAD,SI000124,07-04-2015,DIRECT INVOICE,INR,CU0.7MPMEDPT-90,CU0.7MPMEDPT-90,KG,723.240,469.260,339387.602,42423.000,0.000,381810.602,381810.602
G K WINDING WIRES LTD. - FARIDABAD,SI000125,07-04-2015,DIRECT INVOICE,INR,AL29MPMEDPT-25,AL29MPMEDPT-25,KG,498.495,256.650,127938.742,15992.000,0.000,143930.742,143930.742
G K WINDING WIRES LTD. - FARIDABAD,SI000125,07-04-2015,DIRECT INVOICE,INR,AL32MPMEDPT-10,AL32MPMEDPT-10,KG,304.025,265.650,80764.241,10096.000,0.000,90860.241,90860.241
G K WINDING WIRES LTD. - FARIDABAD,SI000153,08-04-2015,DIRECT INVOICE,INR,CU0.55MCFINEPT-45,CU0.55MCFINEPT-45,KG,1101.345,497.400,547809.003,68476.000,0.000,616285.003,616285.003
G K WINDING WIRES LTD. - FARIDABAD,SI000153,08-04-2015,DIRECT INVOICE,INR,CU0.57MCFINEPT-45,CU0.57MCFINEPT-45,KG,371.650,496.900,184672.885,23084.000,0.000,207756.885,207756.885
G K WINDING WIRES LTD. - FARIDABAD,SI000153,08-04-2015,DIRECT INVOICE,INR,CU0.65MCFINEPT-45,CU0.65MCFINEPT-45,KG,730.320,495.400,361800.528,45225.000,0.000,407025.528,407025.528
G K WINDING WIRES LTD. - FARIDABAD,SI000153,08-04-2015,DIRECT INVOICE,INR,CU35SSMEDPT-10,CU35SSMEDPT-10,KG,558.225,504.510,281630.095,35204.000,0.000,316834.095,316834.095
G K WINDING WIRES LTD. - FARIDABAD,SI000154,08-04-2015,DIRECT INVOICE,INR,CU31FCMEDPT-10,CU31FCMEDPT-10,KG,104.230,504.260,52559.020,6570.000,0.000,59129.020,59129.020
G K WINDING WIRES LTD. - FARIDABAD,SI000154,08-04-2015,DIRECT INVOICE,INR,CU33FCMEDPT-10,CU33FCMEDPT-10,KG,214.585,500.250,107346.146,13418.000,0.000,120764.146,120764.146
G K WINDING WIRES LTD. - FARIDABAD,SI000154,08-04-2015,DIRECT INVOICE,INR,CU37FCMEDPT-10,CU37FCMEDPT-10,KG,112.485,509.250,57282.986,7160.000,0.000,64442.986,64442.986
G K WINDING WIRES LTD. - FARIDABAD,SI000154,08-04-2015,DIRECT INVOICE,INR,CU38SSMEDPT-10,CU38SSMEDPT-10,KG,306.460,525.250,160968.115,20121.000,0.000,181089.115,181089.115
G K WINDING WIRES LTD. - FARIDABAD,SI000155,08-04-2015,DIRECT INVOICE,INR,AL28MPMEDPT-25,AL28MPMEDPT-25,KG,99.510,275.150,27380.176,3423.000,0.000,30803.176,30803.176
G K WINDING WIRES LTD. - FARIDABAD,SI000155,08-04-2015,DIRECT INVOICE,INR,AL29MPMEDPT-25,AL29MPMEDPT-25,KG,494.335,256.650,126871.078,15859.000,0.000,142730.078,142730.078
G K WINDING WIRES LTD. - FARIDABAD,SI000168,09-04-2015,DIRECT INVOICE,INR,CU0.67MPMEDPT-90,CU0.67MPMEDPT-90,KG,741.380,469.260,347899.979,43487.000,0.000,391386.979,391386.979
G K WINDING WIRES LTD. - FARIDABAD,SI000182,09-04-2015,DIRECT INVOICE,INR,CU0.58DCMEDPT-90,CU0.58DCMEDPT-90,KG,681.300,466.280,317676.564,39710.000,0.000,357386.564,357386.564
G K WINDING WIRES LTD. - FARIDABAD,SI000182,09-04-2015,DIRECT INVOICE,INR,CU0.87MPMEDPT-90,CU0.87MPMEDPT-90,KG,683.805,483.290,330476.118,41310.000,0.000,371786.118,371786.118
G K WINDING WIRES LTD. - FARIDABAD,SI000182,09-04-2015,DIRECT INVOICE,INR,CU0.8DCMEDPT-90,CU0.8DCMEDPT-90,KG,489.605,464.920,227627.157,28453.000,0.000,256080.157,256080.157
G K WINDING WIRES LTD. - FARIDABAD,SI000182,09-04-2015,DIRECT INVOICE,INR,CU0.95DCMEDPT-90,CU0.95DCMEDPT-90,KG,719.245,463.920,333672.140,41709.000,0.000,375381.140,375381.140
G K WINDING WIRES LTD. - FARIDABAD,SI000182,09-04-2015,DIRECT INVOICE,INR,CU1DCMEDPT-90,CU1DCMEDPT-90,KG,739.855,463.920,343233.532,42904.000,0.000,386137.532,386137.532
G K WINDING WIRES LTD. - FARIDABAD,SI000182,09-04-2015,DIRECT INVOICE,INR,CU25SSFINEPT-25,CU25SSFINEPT-25,KG,393.165,495.250,194714.966,24339.000,0.000,219053.966,219053.966
G K WINDING WIRES LTD. - FARIDABAD,SI000183,09-04-2015,DIRECT INVOICE,INR,CU32SSFINEPT-10,CU32SSFINEPT-10,KG,598.010,511.250,305732.612,38217.000,0.000,343949.612,343949.612
G K WINDING WIRES LTD. - FARIDABAD,SI000183,09-04-2015,DIRECT INVOICE,INR,CU34FCMEDPT-10,CU34FCMEDPT-10,KG,77.475,501.250,38834.344,4854.000,0.000,43688.344,43688.344
G K WINDING WIRES LTD. - FARIDABAD,SI000183,09-04-2015,DIRECT INVOICE,INR,CU38FCMEDPT-10,CU38FCMEDPT-10,KG,145.735,517.250,75381.429,9423.000,0.000,84804.429,84804.429
G K WINDING WIRES LTD. - FARIDABAD,SI000183,09-04-2015,DIRECT INVOICE,INR,CU40SSMEDPT-4,CU40SSMEDPT-4,KG,247.875,540.250,133914.469,16739.000,0.000,150653.469,150653.469
G K WINDING WIRES LTD. - FARIDABAD,SI000184,09-04-2015,DIRECT INVOICE,INR,CU0.27SSFINEPT-10,CU0.27SSFINEPT-10,KG,177.325,507.250,89948.106,11244.000,0.000,101192.106,101192.106
G K WINDING WIRES LTD. - FARIDABAD,SI000184,09-04-2015,DIRECT INVOICE,INR,CU0.53MPMEDPT-90,CU0.53MPMEDPT-90,KG,398.565,473.260,188624.872,23578.000,0.000,212202.872,212202.872
G K WINDING WIRES LTD. - FARIDABAD,SI000184,09-04-2015,DIRECT INVOICE,INR,CU0.67MPMEDPT-90,CU0.67MPMEDPT-90,KG,1217.175,469.260,571171.540,71396.000,0.000,642567.540,642567.540
G K WINDING WIRES LTD. - FARIDABAD,SI000185,09-04-2015,DIRECT INVOICE,INR,AL0.75MPMEDPT-90,AL0.75MPMEDPT-90,KG,238.750,271.450,64808.688,8101.000,0.000,72909.688,72909.688
G K WINDING WIRES LTD. - FARIDABAD,SI000185,09-04-2015,DIRECT INVOICE,INR,AL22DCMEDPT-90,AL22DCMEDPT-90,KG,405.380,306.440,124224.647,15528.000,0.000,139752.647,139752.647
G K WINDING WIRES LTD. - FARIDABAD,SI000220,10-04-2015,DIRECT INVOICE,INR,CU0.7MPMEDPT-90,CU0.7MPMEDPT-90,KG,438.960,469.260,205986.370,25748.000,0.000,231734.370,231734.370
G K WINDING WIRES LTD. - FARIDABAD,SI000220,10-04-2015,DIRECT INVOICE,INR,CU25SSFINEPT-25,CU25SSFINEPT-25,KG,130.130,495.250,64446.882,8056.000,0.000,72502.882,72502.882
G K WINDING WIRES LTD. - FARIDABAD,SI000220,10-04-2015,DIRECT INVOICE,INR,CU33FCMEDPT-10,CU33FCMEDPT-10,KG,178.310,500.250,89199.578,11150.000,0.000,100349.578,100349.578
